source,post_date,summary,dpi_uid,index
NIH,202304,"The STRONG-RLI program, under the NIH-wide initiative, aims to enhance the research capacity and competitiveness of Resource-Limited Institutions (RLIs) that serve historically underrepresented populations in biomedical research. The program supports these institutions in conducting rigorous research capacity needs assessments and developing action plans based on the assessment results. RLIs are defined as institutions that award degrees in health professions or related sciences, including STEM fields and social and behavioral sciences, and have received limited NIH funding in the past three fiscal years. The program's objectives include identifying and addressing institutional needs to reduce barriers to scientific advancement and increase independent research funding. The initiative encourages RLIs to leverage their strengths and develop strategic approaches to bolster their research capabilities, with the ultimate goal of fostering inclusive excellence and diversifying the nation's biomedical research enterprise.",1ATlvZfSXqh8CufZRG2Js2tbOFjV+rSpIWQlYsAs29E=,NIH202304
NIH,202304,"The objective of the project outlined in the grant is to support the development of novel extracellular vesicle (EV)-based therapeutic platforms for use in regenerative medicine through Small Business Technology Transfer (STTR) Phase I and Phase II cooperative agreements. The project aims to advance platform-oriented technology for the production, manufacturing, and use of both native and engineered EVs as therapeutics, with a focus on tissue and organ repair. The grant seeks to address challenges in large-scale Good Manufacturing Practice (GMP) grade production and manufacturing of EVs, and emphasizes the importance of well-characterized cell sources and EV products for quality control. The project prioritizes the development of therapeutic platforms that can progress towards regulatory approval and commercialization, with an emphasis on tissue/organ repair and wound healing within regenerative medicine.",Y+PxQHUetkJsIy+tVFdXMCunWhkmNLcfjVYIJAsx95o=,NIH202304
NIH,202304,"The objective of the project outlined in this Funding Opportunity Announcement (FOA) is to support United States small business concerns (SBCs) in the development of innovative extracellular vesicle-based therapeutic platforms for regenerative medicine. The project aims to advance the production, manufacturing, and application of both native and engineered extracellular vesicles (EVs) as therapeutics, particularly for tissue and organ repair. The FOA emphasizes the need for platform-oriented technology that can overcome current challenges in large-scale Good Manufacturing Practice (GMP) grade production and manufacturing of EVs. The project seeks to harness the therapeutic potential of EVs derived from stem cells and other sources, with a focus on addressing the issues of purity, biophysical properties, and content characterization as critical quality control measures. The ultimate goal is to create EV-based therapies that can repair and regenerate various organs and tissues, leading to better clinical translation and commercialization of these technologies.",L8wleOFkQY/WaW5QufWzxjuyRLjnyhvU0nW8ipKUmzg=,NIH202304
NIH,202304,"The objective of the project outlined in the National Institutes of Health (NIH) Notice of Funding Opportunity (NOFO) is to encourage Small Business Technology Transfer (STTR) grant applications from small business concerns (SBCs) for the research and development of novel, evidence-based, FDA-regulated medical products designed to address the needs of patients suffering from opioid use disorders (OUD) and/or stimulant use disorders (StUD). The NOFO aims to support the development of pharmacotherapeutics (small molecules and biologics) and medical therapeutic and diagnostic devices, including software as a medical device, to combat the national opioid and psychostimulant crisis. The ultimate goal is to offer new medical products to individuals, families, and communities affected by these disorders. The NOFO encourages applications that demonstrate potential applications of existing FDA-regulated products in the OUD/StUD space and seeks to contribute to the effort against the opioid and stimulant emergency by fostering the emergence of new solutions through research and development activities.",IPHTvWT+eTLcKgx+AfjcutqOmQfjobFqVDRwyOu3eaw=,NIH202304
NIH,202304,"The objective of the project outlined in the grant is to accelerate the scientific impact of the BRAIN Initiative by facilitating the rapid dissemination of developed and validated neuroscience technologies and resources to the broader research community. The project aims to share resources relevant to the goals of the BRAIN Initiative, as detailed in strategic documents like ""BRAIN 2025: A Scientific Vision"" and ""The BRAIN Initiative 2.0: From Cells to Circuits, Toward Cures."" The dissemination activities may include distributing tools and reagents, training users on new technologies or techniques, providing access to technology platforms or specialized facilities, and making minor improvements or adaptations to resources to meet the needs of the neuroscience research community. The project is not intended for primary technology or software development but rather for the sharing of existing resources, with dissemination planned to begin by the second year. The project will be funded for up to five years, with the possibility of renewal, and aims to address compelling needs in neuroscience research that are currently unmet or impractical.",s8my5UcRvOK65tKr8uI/jo3KEwKX0/PhzAH1eiDYacE=,NIH202304
NIH,202304,"The objective of the project outlined in the announcement is to encourage the submission of Exploratory/Developmental grant applications to the National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS) that align with its core mission areas. The grants aim to support innovative and high-risk research projects that introduce new scientific ideas, models, tools, agents, targets, and technologies with the potential to significantly impact and advance the field of research within NIAMS's scope. The focus is on exploratory studies that may lead to breakthroughs in NIAMS's research community. The announcement specifies that after May 7, 2023, applications must reference this Notice of Special Interest (NOSI) and adhere to the NIAMS Strategic Plan. Only mechanistic clinical trial studies that fit NIH's definition of a clinical trial will be accepted. NIAMS encourages diversity in applicants and research participation, and advises potential applicants to consult with NIAMS program staff before submitting their applications. The notice applies to due dates from June 16, 2023, to January 8, 2027.",JCXtwxad+wFHwFTshcjV5rjRgK1d9aejxB2kkodEuDs=,NIH202304
NIH,202304,"The objective of the project outlined by the National Cancer Institute (NCI) is to advance research on RNA modifications in cancer biology. The NCI aims to support exploratory studies that delve into the mechanisms by which RNA modifications contribute to cancer development and the cancer phenotype. Recognizing that RNA modifications can significantly influence gene expression and function, the NCI seeks to gain insights into the dynamic regulation of these modifications, the molecular machinery involved in their addition, removal, and interpretation, and how these processes become deregulated in cancer. The research encouraged by this initiative will focus on understanding the diverse types of RNA modifications, their roles in cancer biology, and the development of new methodologies for mapping and quantifying these modifications. The ultimate goal is to lay the groundwork for future hypothesis-driven research that could lead to new cancer treatments and management strategies.",LwSypX+WEK27kqIvbQQCyXY2FVkmn3xb2JZQ9rKAXg8=,NIH202304
NIH,202304,"The objective of the project outlined in this Notice of Funding Opportunity (NOFO) by the National Institute of Mental Health (NIMH) is to stimulate research in the discovery and development of novel screening assays. These assays are intended for the discovery of validated hits—compounds with confirmed activity in a compound screen—that can be used in future drug discovery and development efforts aimed at identifying potential drug candidates for the treatment of mental illnesses. The research scope of the NOFO covers three stages: 1) assay development, which involves creating innovative biological, biophysical, or cell-based assays for novel biological targets or processes relevant to mental disorders; 2) primary screen implementation, which includes high throughput or moderate throughput screens to identify initial hits; and 3) hit validation, which involves using a series of assays and initial medicinal chemistry inspection to prioritize and confirm the activity of these hits. The ultimate goal is to advance the discovery of therapeutic interventions for psychiatric disorders such as depression, bipolar disorder, schizophrenia, anxiety, panic disorder, and autism spectrum disorders.",+JiFwjQ6WuEYagVHeuC2/ncfNcy8+fyOdaAI3M0rXg4=,NIH202304
NIH,202304,"The objective of the NIH BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00) is to enhance diversity within the neuroscience workforce and to support the development of new and talented independent investigators from diverse backgrounds, including those from underrepresented groups in biomedical and behavioral sciences. The program aims to facilitate the transition of exceptional postdoctoral researchers from mentored positions to independent, tenure-track, or equivalent faculty roles. It provides NIH research support during this transition to help awardees launch successful independent research careers. The project must align with the scientific missions of one or more participating NIH Institutes and Centers and is specifically designed for applicants proposing to lead an independent clinical trial, a clinical trial feasibility study, or an ancillary study to an existing trial as part of their research and career development. The program also seeks to retain and advance a diverse pool of individuals in BRAIN Initiative research careers, addressing the significant loss of talented researchers during the transition from postdoctoral training to junior faculty positions, particularly among underrepresented groups.",aSD83iJVw9iom96pAVhHgMyqLb8nwGxe/zF5b1NEzGA=,NIH202304
NIH,202304,"The objective of the NIH BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00) is to support the advancement of postdoctoral researchers from diverse backgrounds, including those from underrepresented groups in neuroscience, to transition into independent, tenure-track or equivalent faculty positions. The program aims to maintain a strong cohort of new and talented NIH-supported investigators by providing independent NIH research support during this critical career transition. The award is designed for candidates proposing research that does not involve leading an independent clinical trial but allows for research experience in a clinical trial led by a mentor or co-mentor. The K99/R00 award provides up to 5 years of support in two phases: the K99 phase offers up to 2 years of mentored postdoctoral research training and career development, while the R00 phase offers up to 3 years of independent research support contingent on securing a tenure-track position and satisfactory progress in the K99 phase. The program encourages applications from individuals with no more than 5 years of postdoctoral research experience and requires a well-conceived plan for 1-2 years of mentored research training and career development to prepare candidates for competitive tenure-track faculty positions and independent research careers.",jKWVJxyj2FceLuOd7ks4/lpbEjZqLVyr3KtmcA4GAX0=,NIH202304
NIH,202304,"The objective of the project outlined in the Funding Opportunity Announcement (FOA) by the National Institute of Allergy and Infectious Diseases (NIAID) is to support high-priority infectious diseases research in resource-constrained countries. The grant aims to foster, stimulate, and/or expand basic, translational, and applied research to advance scientific discovery and build local scientific expertise in infectious diseases that are regionally relevant and of global health importance. The research supported by this grant should address infectious diseases such as tuberculosis, malaria, HIV/AIDS, parasitic diseases, and other emerging or re-emerging infections that have significant public health implications. The FOA encourages applications from organizations headquartered in low-income, lower-middle-income, and upper-middle-income economies as classified by the World Bank, with a particular emphasis on low and lower-middle-income countries. Collaborative projects with U.S. investigators are encouraged but not required, and the grant seeks to support new researchers and institutions that do not currently have NIH-funded projects. The maximum project period is five years, with a budget not exceeding $125,000 in direct costs per year. The overall goal is to enhance the development of local scientific expertise and research capacity in the field of infectious diseases.",zXS0NYBt6Ik5AEkX+0I+viyaoOFGDI1oOw38knPOHXs=,NIH202304
NIH,202304,"The objective of the project outlined by the National Institute on Deafness and Other Communication Disorders (NIDCD) is to enhance diversity within the fields of research related to deafness and other communication disorders. The NIDCD recognizes the value of a diverse scientific workforce in fostering innovation, competitiveness, and public trust, particularly in terms of addressing complex scientific problems and ensuring that health research benefits underserved or health disparity populations. To support this goal, the NIDCD is offering institutions the chance to apply for additional trainee research slots under existing T32 or T35 awards, specifically for individuals from diverse backgrounds, including those from underrepresented racial and ethnic groups, individuals with disabilities, and those from disadvantaged backgrounds. These supplemental slots are intended to provide research training opportunities for eligible predoctoral and postdoctoral candidates when all regular positions are filled, thereby promoting diversity and enhancing the quality of research in the NIDCD's fields of interest.",kaBBRRSWGAQOIBNIEjVQ/7g5xYKgzbznc2L7Bzzkxt4=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Special Interest (NOSI) is to advance research in synthetic biology across various biomedical fields. Synthetic biology involves the design and construction of new biological parts, systems, and the re-design of existing biological systems for specific purposes, aiming for a systematic approach that targets entire pathways, networks, and organisms. The project seeks to quantitatively predict, test, and harness the dynamics of biological systems, enabling the design and construction of complex pathways with predictable and quantitative responses. The research will focus on gaining insights into biological pathways, developing cell-based and cell-free diagnostics and therapies, and improving the engineering of biology to impact human health. The NOSI encourages multidisciplinary collaborations among synthetic biologists, computational scientists, cell biologists, engineers, geneticists, developmental biologists, and physician scientists to create integrative research plans. The participating institutes have specific interests ranging from natural products and cancer research to heart, lung, and blood diseases, aging, infectious diseases, biomedical imaging, child health, and general medical sciences. The initiative is open for applications from May 16, 2023, to May 17, 2026, and encourages applicants to align their submissions with the interests of the participating institutes.",bR2I+ObYr3nzdfAEIsW9KGtGEMFD4j2KXwwII7W2QFs=,NIH202304
NIH,202304,"The objective of the project is to develop informatics tools for analyzing, visualizing, and integrating data related to the BRAIN Initiative, with the aim of enhancing our understanding of the brain. The project will involve modifying existing analysis and visualization tools to handle BRAIN Initiative data, integrating various types of BRAIN Initiative datasets, and potentially developing new tools. These tools will adhere to relevant data standards and be designed for integration into data repositories established by the BRAIN initiative informatics program. The tools will be user-friendly, allowing researchers to access and analyze data from appropriate data archives without the need to download data, and will enable the combination of data from multiple sources for analysis and visualization. The project encourages collaboration and coordination among awardees and with neuro-informatics efforts outside of the BRAIN Initiative.",uD6VrvorQ2t2tajMeSywfQRDeoW+ypXYPi0KltlR5IA=,NIH202304
NIH,202304,"The objective of the project outlined in this Notice of Funding Opportunity (NOFO) is to support clinical research projects that address the critical needs for clinical trial readiness in rare diseases. The initiative, led by the Division of Rare Diseases Research Innovation (DRDRI) within the National Center for Advancing Translational Sciences (NCATS) and other NIH Institutes and Centers, aims to facilitate the efficient and effective advancement of candidate therapeutics or diagnostics toward clinical trials. The focus is on developing and testing rigorous biomarkers and clinical outcome assessment measures, as well as defining the presentation and course of rare diseases to enable the design of future clinical trials. The initiative encourages applications that will fill gaps in our understanding of rare diseases' natural history and appropriate outcome measures, with an emphasis on diseases that have clinical development candidates and unmet medical needs. The goal is to promote partnerships among academic investigators, industry, patient groups, and interactions with the FDA, and to encourage the use of existing data standards and tools to expedite the readiness for clinical trials.",b6u4EpndzUKBHqCsRYCZcb9qnNzL95OWBsedF4i9IBo=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Funding Opportunity (NOFO) by the National Institutes of Health (NIH) is to support clinical projects that enhance clinical trial readiness for rare diseases. The initiative aims to address the challenges in developing effective therapies for rare diseases due to their low prevalence, which results in limited patients, clinicians, researchers, and resources. The NOFO seeks to facilitate the movement of candidate therapeutics or diagnostics toward clinical trials by developing and testing rigorous biomarkers and clinical outcome assessment measures, as well as defining the presentation and course of rare diseases. This will enable the design of efficient and effective clinical trials and increase their likelihood of success. The program encourages applications that propose studies to fill gaps in understanding disease natural history and appropriate outcome measures, with a focus on diseases with unmet medical needs and clinical development candidates. The initiative promotes partnerships among academic investigators, industry, patient groups, and interactions with the Food and Drug Administration (FDA), and encourages the use of existing data standards, tools, and information technology platforms.",plA+6BtEZGEASwGBeFkYg0XKGmYwR2bJ+nORdDdPDcI=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Funding Opportunity (NOFO) PAR-23-097, titled ""Mood and Psychosis Symptoms during the Menopause Transition (R21 Clinical Trial Optional),"" is to support research that investigates the mood and psychosis symptoms experienced by individuals during the menopause transition. The changes announced in the notice include a shift in the locus of review from the National Institute of Mental Health (NIMH) to the Center for Scientific Review, an update to the types of applications allowed (now including new, renewal, resubmission, and revision of PAR-23-097 along with previous RFAs and PARs), and an extension of the expiration date for submissions to January 8, 2025. The notice emphasizes that all other aspects of the NOFO remain the same and provides contact information for inquiries.",Oq+RIjFrlhUqG+yOivJS0IfulpkpQGJk6TzgLH5MpFQ=,NIH202304
NIH,202304,"The objective of the project is to support the development of highly innovative and transformative genomic approaches that can significantly advance biomedical research from a genomic perspective. The Centers of Excellence in Genomic Science (CEGS) program aims to fund projects that explore novel ways to conduct biomedical research at a genomic scale, developing new concepts, methods, approaches, tools, and technologies. The program encourages applications that cover a broad range of topics within NHGRI’s research portfolio, including basic genomic science, data science, computational genomics, and genomic medicine. Projects should demonstrate a high degree of novelty, potential impact, integrated approach, and scientific risk-taking to achieve a significant advance. The CEGS program seeks multidisciplinary teams with substantial infrastructure to tackle challenging research projects that have the potential to break down barriers and have a broad impact on the field of genomics. The program also emphasizes the importance of education and outreach, encouraging diversity among researchers and participants, and the sharing of resources and data with the broader scientific community. Both NHGRI and NIMH support the CEGS program, with NHGRI focusing on broad genomics applications and NIMH emphasizing genomic aspects of brain and mental health.",AW6pealA35mzcGq6i0MZi+dD5aJx5QQg9vd20xNVB3M=,NIH202304
NIH,202304,"The objective of the R21 Exploratory/Developmental Research Grant from the National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK) is to stimulate the development of innovative tools and technologies that will enable new scientific inquiries into kidney, urologic, and hematologic diseases. This grant seeks to support projects that are focused on the creation or significant improvement of technologies that are specifically tailored to the unique anatomy or physiology of kidney, urologic, or hematologic (KUH) systems. The grant encourages high-risk, high-reward projects that have the potential to lead to scientific breakthroughs and substantial advancements in the prevention, diagnosis, or treatment of KUH diseases. The tools and technologies developed should have broad applications beyond the proposer's laboratory and ideally propel the entire field forward. The grant is not intended for incremental advances or projects that do not involve significant development activities. Validation of the newly developed tools and technologies in human subjects or tissues is encouraged, and the grant aims to fund approximately 10 awards with a budget not exceeding $275,000 for a two-year project period.",ujmUJL4Y5XJaTYxnge/xA03ABkew5o2/xesN3RdtbQ8=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Special Interest (NOSI) is to encourage innovative research into the role of organelle interactions and communications, particularly focusing on how these dynamics affect cellular homeostasis in the context of addiction. The research aims to characterize the organelles and molecules involved in protein trafficking and how substance use may alter these processes. It seeks to identify and characterize the functional crosstalk between organelles disrupted by addictive drugs, with the goal of assembling a receptor- or drug-specific interactome that has direct implications for pharmacological therapeutics targeting organelle dynamics to treat addiction. Additionally, the project intends to develop tools and functional probes to visualize organelle networks and mechanisms impacted by addictive drugs, as well as to create organelle-targeted agents for selective delivery to cells' sites of action during different stages of addiction, advancing the development of intracellular delivery of therapeutic, diagnostic, or imaging agents for substance use disorders (SUD).",Tvt2aipqICHXoGK6FNpOAD3kaA7va+BhOFcV3VWXULI=,NIH202304
NIH,202304,"The objective of the project outlined in the National Institutes of Health (NIH) grant is to support exploratory and developmental clinical research that focuses on understanding the neurobiological mechanisms underlying substance use disorders (SUD). The grant utilizes a R61/R33 Phased Innovation Award mechanism to fund research that may involve significant risk but has the potential to lead to major advancements in SUD research. The research scope includes projects that could assess the feasibility of novel areas of investigation or innovative use of existing methodologies to explore new scientific areas. The grant aims to address the urgent public health need for novel approaches to understanding SUD due to the increasing prevalence of substance use and its negative health consequences, including the opioid crisis and the rise in use of psychostimulants, e-cigarettes, and marijuana. The R61 phase supports initial exploratory studies, while the R33 phase funds the development of projects that have met specific milestones. The grant encourages applicants to contact program staff before applying and emphasizes the importance of following application guidelines to ensure eligibility and review.",KBjUnnU5uG/vEszAGRaNg8fI8gH+6/11br9KYa1UADg=,NIH202304
NIH,202304,"The objective of the project outlined in the National Institutes of Health (NIH) grant is to support exploratory and developmental clinical research focused on understanding the neurobiological mechanisms underlying substance use disorders (SUD). This research is intended to be basic science experimental studies involving humans, which fall within the NIH definition of a clinical trial and also meet the definition of basic research. The grant uses a phased R61/R33 award mechanism, providing initial support for up to two years in the R61 phase, followed by up to three years in the R33 phase, contingent upon meeting specific milestones. The research aims to assess the feasibility of novel areas of investigation or new experimental systems that could significantly impact SUD research. The studies should prospectively assign human participants to conditions and assess biomedical or behavioral outcomes to understand fundamental aspects of phenomena without specific applications towards processes or products in mind.",mAcV/g0ej9vRiyS4ckhOxPZedq+xZ4UldDW3OMeaJqc=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Funding Opportunity (NOFO) is to expand the Undiagnosed Diseases Network (UDN) by providing investigators with access to resources from the Data Management Coordinating Center for Diagnostic Centers of Excellence. This access is intended to support the establishment of a new network of clinical sites that offer diagnostic services for patients with undiagnosed diseases. The project aims to facilitate infrastructure, data management, and clinical research support for these sites. The ultimate goal is to improve the diagnosis and understanding of rare and elusive medical conditions that have not been diagnosed despite extensive clinical evaluation. This will be achieved by enabling collaboration among highly skilled physicians, researchers, and bioinformaticians, and by leveraging cutting-edge diagnostic and genomic technologies. The project also emphasizes the importance of expanding equity and access to health disparity populations and fostering scientific discovery through the identification of new disease-associated genes and genomic variants.",XoLc8IJ34g3IvE5xNTvpWI8c1+enew8Nb3o6Ww6H5CA=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Funding Opportunity (NOFO) is to encourage the submission of research grant applications focused on the development and evaluation of novel radioligands for positron emission tomography (PET) and single photon emission computed tomography (SPECT) imaging in the human brain. These radioligands are intended for molecular targets associated with mental disorders, with the aim of advancing the understanding of disease pathophysiology and assessing the engagement of potential therapeutic candidates. The ultimate goal is to facilitate the broad application of neuroimaging probes that can be used in pathophysiological studies, drug discovery and development, or biomarker development and qualification as quantifiable indicators of disease progression and treatment efficacy. The NOFO seeks to increase the availability of PET and SPECT radiotracers to aid in understanding abnormal biological processes underlying mood and cognitive disorders, guide dosing of new therapeutic agents, and identify central biomarkers of illness. It encourages research partnerships and the development of radioligands that can be used to monitor changes in cellular processes linked to brain plasticity or pathophysiology.",swsxVJz4HUs81E70RYEs6KUjK25VbODiJEUERnHEVlM=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Funding Opportunity (NOFO) is to encourage the submission of research grant applications focused on the development of novel radioligands for positron emission tomography (PET) and single photon emission computed tomography (SPECT) imaging. These radioligands are intended for molecular targets such as receptors, intracellular messengers, and disease-related proteins that are implicated in mental disorders. The goal is to use these tools to study disease pathophysiology and assess target engagement of potential therapeutic candidates. The NOFO aims to stimulate research in identifying and developing PET and SPECT probes for disorders of primary interest to the National Institute of Mental Health (NIMH). The long-term goal is to facilitate the broad application of neuroimaging probes in pathophysiological studies, drug discovery and development research, or biomarker development/qualification studies as quantifiable indicators of disease progression and treatment efficacy. The NOFO seeks to increase the availability of PET and SPECT radiotracers to aid in understanding biological processes underlying mood and cognitive disorders and other brain disorders, guide dosing for new therapeutic agents, and identify central biomarkers of illness.",BXxf9qqOcqz6zwX9uUeqjYw5uuax/PkLvNu51qmjGh0=,NIH202304
NIH,202304,"The objective of the project RFA-HG-22-004, titled ""Genome Research Experiences to Attract Talented Undergraduates into Genomic Fields to Enhance Diversity (R25 Clinical Trial Not Allowed),"" is to encourage undergraduate students to pursue careers in genomic research by providing them with research experiences. The aim is to attract a diverse group of talented undergraduates to the field of genomics to foster diversity within the scientific community. The notice extends the expiration date of the funding opportunity by one review cycle, adding an additional application receipt date of July 1, 2024, and extending the expiration date to July 2, 2024, to allow more time for applicants to prepare and submit their proposals.",BTLdAJRUIGLsBd9cRiPHd9O4NJRQLmzy11kxaa7NWOc=,NIH202304
NIH,202304,"The objective of the ESTEEMED (Enhancing Science, Technology, EnginEering, and Math Educational Diversity) Research Education Experiences project, supported by the NIH Research Education Program (R25), is to promote educational activities that encourage individuals from diverse backgrounds, including those underrepresented in biomedical and behavioral sciences, to pursue further studies or careers in research. Specifically, the program targets undergraduate freshmen and sophomores interested in bioengineering or STEM fields relevant to the NIBIB's scientific mission. The ESTEEMED program aims to provide these students with integrated educational activities, including a summer bridge program for incoming freshmen, academic year activities, and summer research experiences. The program is designed to expose students to bioengineering research early in their college careers and provide them with mentoring and career development opportunities. The ultimate goal is for participants to join an honors program in their junior and senior years, preparing them for entrance into a Ph.D. program and a subsequent research career in bioengineering or a related field. The program also emphasizes the importance of diversity in the scientific workforce and seeks to facilitate the transition to college for students from diverse backgrounds, including those underrepresented in biomedical and behavioral sciences.",f0pGEBpmzAMsOsfsp8Nrare5N3ogZCe7doyscAFBskA=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Funding Opportunity (NOFO) from the National Institute of Dental and Craniofacial Research (NIDCR) is to support investigator-initiated observational studies or biomarker validation studies that require prospective collection of data/biospecimens or continued analysis of data/biospecimens. These studies aim to improve the understanding and treatment of dental, oral, and craniofacial diseases and disorders by generating high-quality data from well-executed clinical studies. The NOFO emphasizes the importance of robust study design, appropriate population enrollment, and rigorous outcome assessment. It seeks to fund studies that are of the highest priority and relevance to NIDCR's mission, including those that validate candidate biomarkers for diagnostic or prognostic utility. The NOFO does not support the initial discovery phase of biomarkers but rather the advanced analytic and clinical validation of biomarkers that have already shown preliminary promise. The studies should contribute to the knowledge base to improve oral health, and applicants are encouraged to consult with NIDCR Scientific/Research staff before applying.",pPdnaBpDEg8kfzCMtq2J4/m1MEQky8eptYtMC+jT1AU=,NIH202304
NIH,202304,"The objective of the project outlined by the National Eye Institute (NEI) is to advance research in the field of vision health by developing innovative informatics and data science methods, algorithms, and tools. These advancements aim to enhance data acquisition, analysis, visualization, annotation, integration, and interpretation within vision research. The project seeks to address the challenges posed by the complexity and heterogeneity of vision-related diseases and the resulting data management issues. By fostering the creation of user-focused technologies and methods, the NEI intends to support transformative research that can lead to the elimination of vision loss and improvement in quality of life. This includes incentivizing data sharing, enhancing the applicability of artificial intelligence in ocular care, and devising novel methods for integrating diverse data types. The project requires applicants to provide clear rationales for the novelty and benefits of their proposed solutions, as well as plans for data management and resource sharing to ensure the broader research community can access the generated tools and findings.",7QredOpWNYqMAyFLqWQDP82l5MxNA+kUBbHSn6odXws=,NIH202304
NIH,202304,"The objective of the project outlined by the National Institute on Deafness and Other Communication Disorders (NIDCD) is to advance research that enhances language and communication in autistic individuals who are minimally verbal or non-speaking. The research aims to assess and refine current interventions, create innovative approaches, implement new research designs and methodologies for intervention studies, and establish significant outcome measures. This initiative is a response to the identified needs and opportunities highlighted during a workshop, which emphasized the integration of new technologies into augmentative and assistive communication devices, understanding the diversity within this population, and the development of effective research strategies. The NOSI encourages submissions that align with these goals and the suggestions made by workshop participants, with applications being accepted from June 5, 2023, through June 6, 2026.",QG8UzeUEqG9l2sBGgE8dqVcM1ZfrtfoiBhTrI+bSMro=,NIH202304
NIH,202304,"The objective of the project outlined in the Notice of Special Interest (NOSI) is to encourage research that leverages the unique properties and functions of glial cells to develop strategies for mitigating damage to the Central Nervous System (CNS) caused by acute or chronic exposure to addictive substances, as well as to explore new therapeutic avenues for addiction treatments. The research aims to address gaps in understanding how glial cell biology can improve treatment options and outcomes for substance use disorders (SUD). The NOSI highlights the potential of glial cells as therapeutic targets for reversing or ameliorating the neural processes affected by addictive drugs. Research topics of interest include developing glia-directed pharmacotherapies for addiction, reprogramming glia into functional neurons for SUD therapy, and exploring cell-cell interactions within the CNS to regulate synaptic classes and neuronal circuits. This initiative is open for applications from June 5, 2023, to September 8, 2026, using specified funding opportunity announcements.",Wu3Shrcld3XIMy+XhAL6jOE2l2hgQoIH42blWHtIx4A=,NIH202304
NIH,202304,"The objective of the NIH Research Education Program (R25) is to support educational activities that promote the entry of diverse groups, including those underrepresented in biomedical and behavioral sciences, into further scientific research studies or careers. The program aims to complement existing formal training programs and focuses on pre-college students (pre-kindergarten to grade 12), encouraging them to pursue further education in science, technology, engineering, and mathematics (STEM). The SEPA R25 program supports classroom-based projects for students and teachers, as well as informal science education projects in venues like science centers and museums. The projects aim to develop quantitative and computational skills and may focus on various health research disciplines within NIH's mission. The program seeks to inspire a diverse new generation of researchers by increasing awareness and knowledge in scientific areas relevant to the NIH's mission, and by providing early exposure to and engagement with research activities.",oJZbE0J38Yy9xZirsS+Jj/u4cDi0NsMcc5LGBT97UAE=,NIH202304
NIH,202304,"The objective of the project is to advance human neuroscience by supporting exploratory research and planning activities that utilize invasive neural recording and stimulating technologies in the human brain. This research aims to overcome barriers such as limited patient availability and the need for data aggregation across sites to achieve statistical power. The project encourages assembling diverse, interdisciplinary teams to conduct innovative in vivo neuroscience research, with the ultimate goal of laying the groundwork for subsequent, more extensive research opportunities. The project emphasizes the importance of neuroethical considerations and data sharing within the scientific community. It seeks to explore fundamental questions in human neuroscience, particularly those that can only be addressed through direct access to the brain via invasive surgical procedures. The research will be guided by theoretical constructs and quantitative, mechanistic models, aiming to transition to naturalistic environments beyond laboratory settings. The project also requires a Plan for Enhancing Diverse Perspectives to ensure inclusivity and broad scientific impact.",4QkDUqli5qgxsRnCDbpQVI6aAXy+Lou46fyNeOHGKN4=,NIH202304
NIH,202303,"The objective of the project is to support the research training of promising postdoctoral candidates early in their postdoctoral period through the Brain Research through Advancing Innovative Neurotechnologies (BRAIN) Initiative Fellows (F32) program. The program aims to develop productive investigators in research areas that will further the goals of the BRAIN Initiative. Applicants are expected to propose research training that complements their predoctoral research and includes formal training in analytical tools appropriate for their research. The program encourages applications from individuals who have not yet completed their terminal doctoral degree and expect to do so within 12 months of the application due date. The F32 award does not support independent clinical trials but allows research experience in a clinical trial led by a sponsor or co-sponsor. The fellowship focuses on enhancing the candidate's potential to become an independent researcher by providing mentorship, training in cutting-edge tools, theories, and approaches, and exposure to neuroethics. The training should prepare candidates to contribute to the BRAIN Initiative's goals, including developing new neurotechnologies and understanding complex neural circuits.",pRVC/PxV8tN/mWpPUqr85VJ6Nzphs8ftYT/U4sNpzuo=,NIH202303
